Product ID,UPC,Brand,Description,Category,Location ID,Regular Price,Promo Price,Stock Level,Size,Sold By,Date Retrieved
1111087374,1111087374,Simple Truth,Simple Truth™ Natural Cage Free Grade AA Large Brown Eggs,"Breakfast, Dairy",1600963,0.0,0.0,Unknown,18 ct,Unknown,2025-03-05
19101100060,19101100060,JUST,Just Egg Plant-Based Scramble,"Natural & Organic, Dairy",1600963,0.0,0.0,Unknown,12 fl oz,Unknown,2025-03-05
7590097122,7590097122,Bob Evans,Bob Evans Liquid Egg Whites,Dairy,1600963,0.0,0.0,Unknown,32 oz,Unknown,2025-03-05
1111079769,1111079769,Simple Truth,Simple Truth™ Natural Cage Free Grain Fed Grade AA Large Brown Eggs,"Breakfast, Dairy",1600963,0.0,0.0,Unknown,12 ct,Unknown,2025-03-05
1111060905,1111060905,Kroger,Kroger® Grade A Jumbo Eggs 12 Count,"Dairy, Breakfast",1600963,0.0,0.0,Unknown,12 ct,Unknown,2025-03-05
1111060903,1111060903,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",1600963,1.39,0.0,Unknown,12 ct,UNIT,2025-03-05
1111079772,1111079772,Simple Truth Organic,Simple Truth Organic™ Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",1600963,4.49,0.0,Unknown,12 ct,UNIT,2025-03-05
1111060914,1111060914,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",1600963,6.55,0.0,Unknown,60 ct,UNIT,2025-03-05
1111079770,1111079770,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",1600963,3.49,2.99,Unknown,12 ct,UNIT,2025-03-05
1111008750,1111008750,Kroger,Kroger® Hard Cooked Peeled Eggs 6 Count,Dairy,1600963,0.0,0.0,Unknown,6 ct,Unknown,2025-03-05
1111087023,1111087023,Simple Truth,Simple Truth™ Natural Cage Free Medium Brown Eggs,"Natural & Organic, Dairy",1600963,0.0,0.0,Unknown,12 ct,Unknown,2025-03-05
1111010173,1111010173,Kroger,Kroger® Split Top Buttercrust Wheat Bread,"Dairy, Natural & Organic, Dairy",1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
85225100001,85225100001,Southern Comfort,Southern Comfort® Traditional Egg Nog,Dairy,1600963,0.0,0.0,Unknown,1 qt,Unknown,2025-03-05
1111047602,1111047602,Kroger,Kroger® Egg Nog,Dairy,1600963,0.0,0.0,Unknown,0.5 gal,Unknown,2025-03-05
7131404972,7131404972,Perfection Bakeries,Perfection Bakeries Live Carb Smart White Bread,Bakery,1600963,0.0,0.0,Unknown,14 oz,Unknown,2025-03-05
7294570544,7294570544,Sara Lee,Sara Lee White made with Whole Wheat Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7294576606,7294576606,Sara Lee,Sara Lee Artesano Hawaiian Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7341095552,7341095552,Arnold,Arnold Organic 100% Whole Grain Bread,"Natural & Organic, Bakery",1600963,0.0,0.0,Unknown,27 oz,Unknown,2025-03-05
7882110008,7882110008,Nickles,Nickles Giant Round Top Toastmaster White Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7225091662,7225091662,Nature's Own,Nature's Own Sweet Hawaiian Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7225002074,7225002074,Nature's Own,Nature's Own Perfectly Crafted White Bread,Bakery,1600963,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
77403419832,77403419832,Backerhaus Veit,Backerhaus Veit Tuscan White Bachelor Sliced Bread Loaf,Bakery,1600963,0.0,0.0,Unknown,17.64 oz,Unknown,2025-03-05
7225003712,7225003712,Nature's Own,Nature's Own 100% Whole Wheat Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7131410506,7131410506,Aunt Millie's,Aunt Millie's Healthy Goodness Fiber & Flavor Potato Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7294561284,7294561284,Sara Lee,Sara Lee Artesano Brioche Bakery Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7294561241,7294561241,Sara Lee,Sara Lee Artesano Bakery Bread,Bakery,1600963,4.79,3.49,Unknown,20 oz,UNIT,2025-03-05
1111008415,1111008415,Private Selection,Private Selection® White Bread Rustic Wide Pan,Bakery,1600963,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
7131900014,7131900014,Schwebel's,Schwebel's Giant White Bread,Bakery,1600963,2.79,0.0,Unknown,22 oz,UNIT,2025-03-05
7225003706,7225003706,Nature's Own,Nature's Own® Honey Wheat Sliced Bread,Bakery,1600963,4.29,3.49,Unknown,20 oz,UNIT,2025-03-05
7294561297,7294561297,Sara Lee,Sara Lee Delightful White made with Whole Grain Keto Friendly Bread,Bakery,1600963,0.0,0.0,Unknown,15 oz,Unknown,2025-03-05
7225004919,7225004919,Nature's Own,Nature's Own Butterbread Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7294561292,7294561292,Sara Lee,Sara Lee Artesano Smooth Multigrain Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
1376402808,1376402808,Dave's Killer Bread,Dave's Killer Bread Organic Thin Sliced Done Right White Bread,"Natural & Organic, Bakery",1600963,0.0,0.0,Unknown,20.5 oz,Unknown,2025-03-05
1376402807,1376402807,Dave's Killer Bread,Dave's Killer Bread Organic Sprouted Whole Grains Bread,"Natural & Organic, Bakery",1600963,0.0,0.0,Unknown,20.5 oz,Unknown,2025-03-05
7294560136,7294560136,Sara Lee,Sara Lee Honey Wheat Sandwich Bread,Bakery,1600963,4.49,3.79,Unknown,20 oz,UNIT,2025-03-05
7294560133,7294560133,Sara Lee,Sara Lee Classic White Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7130104737,7130104737,Sunbeam,Sunbeam Giant White Bread,Bakery,1600963,2.59,0.0,Unknown,24 oz,UNIT,2025-03-05
7294561190,7294561190,Sara Lee,Sara Lee Butter Sandwich Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7131410200,7131410200,Aunt Millie's,Aunt Millie's Homestyle Country Buttermilk Bread,Bakery,1600963,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
1111013211,1111013211,Private Selection,Private Selection® 12 Grain Wide Pan Bread,Bakery,1600963,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
7432309090,7432309090,Bimbo,Bimbo Soft White Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7131404970,7131404970,Perfection Bakeries,Perfection Bakeries Live Carb Smart Wheat Bread,Bakery,1600963,0.0,0.0,Unknown,14 oz,Unknown,2025-03-05
7131404971,7131404971,Perfection Bakeries,Perfection Bakeries Live Carb Smart Seeds Bread,Bakery,1600963,0.0,0.0,Unknown,14 oz,Unknown,2025-03-05
7131900050,7131900050,Schwebel's,Schwebel's Country Potato Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7341001355,7341001355,Arnold,Arnold Whole Grains Oatnut Sandwich Bread (Packaging May Vary),Bakery,1600963,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
7341000381,7341000381,Arnold,Arnold® Country Buttermilk Bread,Bakery,1600963,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
7225002075,7225002075,Nature's Own,Nature's Own Perfectly Crafted Multigrain Bread,Bakery,1600963,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
7131410336,7131410336,Aunt Millie's,Aunt Millie's Homestyle 100% Whole Wheat Bread,Bakery,1600963,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
7131400185,7131400185,Aunt Millie's,Aunt Millie's Healthy Goodness Light Whole Grain Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7131404344,7131404344,Aunt Millie's,Aunt Millie’s Hawaiian Half Loaf Bread,Bakery,1600963,0.0,0.0,Unknown,14 oz,Unknown,2025-03-05
7432309103,7432309103,Bimbo,Bimbo White Toasted Bread,Bakery,1600963,0.0,0.0,Unknown,14 ct / 7.41 oz,Unknown,2025-03-05
7131404346,7131404346,Aunt Millie's,Aunt Millie’s Country White Half Loaf Bread,Bakery,1600963,0.0,0.0,Unknown,14 oz,Unknown,2025-03-05
1410005166,1410005166,Pepperidge Farm,Pepperidge Farm Honey White Bread,Bakery,1600963,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
1410004990,1410004990,Pepperidge Farm,Pepperidge Farm Thin Sliced Whole Wheat Whole Grain Bread,Bakery,1600963,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
7131410221,7131410221,Aunt Millie's,Aunt Millie's Homestyle Cracked Wheat Whole Grain Bread,Bakery,1600963,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
4263610083,4263610083,Maplehurst,Maplehurst Garlic Bread,Bakery,1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
7131410300,7131410300,Aunt Millie's,Aunt Millie's Giant White Bread,Bakery,1600963,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
7882110022,7882110022,Nickles,Nickles Split Top Wheat Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7131900025,7131900025,Schwebel's,Schwebel's 'Taliano Sliced Italian Bread,Bakery,1600963,0.0,0.0,Unknown,18 oz,Unknown,2025-03-05
7294561250,7294561250,Sara Lee,Sara Lee Artesano Golden Wheat Bakery Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7131900030,7131900030,Schwebel's,Schwebel's Sweet Harvest Wheat Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7432304704,7432304704,Bimbo,Bimbo Double Fiber Toasted Bread,Bakery,1600963,0.0,0.0,Unknown,14 ct / 8.82 oz,Unknown,2025-03-05
1410004989,1410004989,Pepperidge Farm,"Pepperidge Farm Farmhouse Sweet Hawaiian Bread, 22 Oz Loaf",Bakery,1600963,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
7313203113,7313203113,The Rustik Oven,The Rustik Oven Hearty Grains & Seeds Bread,"Bakery, Natural & Organic",1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
7225002523,7225002523,Nature's Own,Nature's Own 100% Whole Grain Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7294561103,7294561103,Sara Lee,Sara Lee 100% Whole Wheat Sandwich Bread,Bakery,1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
7294560134,7294560134,Sara Lee,Sara Lee 100% Whole Wheat Sandwich Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7882110130,7882110130,Nickles,Nickles Country Style Split Top White Bread,Bakery,1600963,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
7882110211,7882110211,Nickles,Nickles Light 35 White Bread,Bakery,1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
7131400523,7131400523,Aunt Millie's,Aunt Millie's Healthy Goodness Whole Grain White Bread,Bakery,1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
7882110212,7882110212,Nickles,Nickles Light 35 Wheat Bread,Bakery,1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
7294571588,7294571588,Sara Lee,Sara Lee Delightful Healthy Multi-Grain Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7294571589,7294571589,Sara Lee,Sara Lee Delightful Honey Whole Wheat Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7341001385,7341001385,Arnold,Arnold Whole Grains Healthy Multi-Grain Sliced Bread,Bakery,1600963,0.0,0.0,Unknown,1 lb,Unknown,2025-03-05
1111000908,1111000908,Simple Truth Organic,Simple Truth Organic™ White Bread,"Bakery, Natural & Organic",1600963,0.0,0.0,Unknown,26 oz,Unknown,2025-03-05
7225001118,7225001118,Home Pride,Home Pride Butter Top Wheat Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7131410328,7131410328,Aunt Millie's,Aunt Millie's Seeded Italian Bread,Bakery,1600963,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
7294561307,7294561307,Sara Lee,Sara Lee Delightful Soft & Smooth Wheat Bread,Bakery,1600963,0.0,0.0,Unknown,15 oz,Unknown,2025-03-05
3967707213,3967707213,California Goldminer,Goldminer California Sourdough Cracked Wheat Square Bread,"Bakery, Bakery",1600963,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
4157322508,4157322508,Bakery Fresh Goodness,Bakery Fresh Garlic Bread Half Loaf,"Bakery, Bakery",1600963,0.0,0.0,Unknown,10 oz,Unknown,2025-03-05
3967734596,3967734596,Just Bake It,Just Bake It French Batard White Bread,Bakery,1600963,0.0,0.0,Unknown,10 oz,Unknown,2025-03-05
3967734595,3967734595,Just Bake It,Just Bake It Multigrain Bread,Bakery,1600963,0.0,0.0,Unknown,10 oz,Unknown,2025-03-05
7882130008,7882130008,Nickles,Nickles Country Style 100% Whole Wheat Bread,Bakery,1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
4157322506,4157322506,Bakery Fresh Goodness,Bakery Fresh Goodness Artisan French Bread,Bakery,1600963,2.49,2.0,Unknown,16 oz,UNIT,2025-03-05
7341000026,7341000026,Arnold,Arnold Whole Grains 12 Grains Sandwich Bread (Packaging May Vary),Bakery,1600963,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
7452400200,7452400200,Old World Bakery,Old World Bakery Whole Wheat Pita Bread,Bakery,1600963,3.49,0.0,Unknown,12 oz,UNIT,2025-03-05
1111019013,1111019013,Unknown,Italian Bread,Bakery,1600963,2.49,2.0,Unknown,16 oz,UNIT,2025-03-05
7102561719,7102561719,D'Italiano,D'Italiano Reduced Calorie Italian Bread,Bakery,1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
7102561716,7102561716,D'Italiano,D'Italiano Italian Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
1410004991,1410004991,Pepperidge Farm,Pepperidge Farm Whole Grain Thin Sliced 15 Grain Bread,Bakery,1600963,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
3967707112,3967707112,California Goldminer,California Goldminer® Sourdough Square Bread,Bakery,1600963,5.49,3.99,Unknown,24 oz,UNIT,2025-03-05
4157322402,4157322402,Bakery Fresh Goodness,Bakery Fresh Multigrain French Bread,Bakery,1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
4157322400,4157322400,Bakery Fresh Goodness,Bakery Fresh Crusty White French Bread,Bakery,1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
7882110028,7882110028,Nickles,Nickles Italian Bread,Bakery,1600963,2.49,0.0,Unknown,20 oz,UNIT,2025-03-05
7341001375,7341001375,Arnold,Arnold Whole Grains 100% Whole Wheat Sandwich Bread (Packaging May Vary),Bakery,1600963,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
7313203112,7313203112,The Rustik Oven,The Rustik Oven Artisan Style Italian Bread,Bakery,1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
7882110095,7882110095,Nickles,Nickles Split Top Honey Wheat Sliced Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7882110178,7882110178,Nickles,Nickles Country Style Deli Rye Bread,Bakery,1600963,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7341003200,7341003200,Arnold,Arnold Jewish Seedless Rye Bread,Bakery,1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
7131900045,7131900045,Schwebel's,Schwebel's Pumpernickel Dark Rye Sliced Bread,Bakery,1600963,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
1308790121,1308790121,La Brea Bakery,La Brea Gluten Free Multigrain Sandwich Bread,"Bakery, Bakery, Bakery",1600963,0.0,0.0,Unknown,13 oz,Unknown,2025-03-05
1376402824,1376402824,Dave's Killer Bread,Dave's Killer Bread Burger Buns Done Right Organic Burger Buns 8 Count,"Natural & Organic, Bakery",1600963,0.0,0.0,Unknown,17.6 oz,Unknown,2025-03-05
1376402823,1376402823,Dave's Killer Bread,Dave's Killer Bread 21 Whole Grains and Seeds Organic Burger Buns 8 Count,"Bakery, Natural & Organic",1600963,0.0,0.0,Unknown,17.6 oz,Unknown,2025-03-05
7411700073,7411700073,Joseph's™,Joseph's™ Flax Oat Bran Whole Wheat Lavash Bread,Bakery,1600963,0.0,0.0,Unknown,4 ct / 9 oz,Unknown,2025-03-05
1111006224,1111006224,Simple Truth Organic,Simple Truth Organic® Ready to Bake Sourdough Boule Artisan Bread,"Bakery, Natural & Organic",1600963,0.0,0.0,Unknown,9 oz,Unknown,2025-03-05
7054536000,7054536000,Cellone's,Cellone's Thick Sliced Italian Bread,Bakery,1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
7054540500,7054540500,Cellone's,Cellone's Homestyle Italian Sliced Bread,Bakery,1600963,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
7236890364,7236890364,DeLallo,Delallo Sesame Breadsticks,Bakery,1600963,0.0,0.0,Unknown,4.4 oz,Unknown,2025-03-05
1111060933,1111060933,Kroger,Kroger® Grade A Large White Eggs,"Breakfast, Dairy",1600268,0.0,0.0,Unknown,18 ct,Unknown,2025-03-05
1111089310,1111089310,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",1600268,0.0,0.0,Unknown,18 ct,Unknown,2025-03-05
1111008263,1111008263,Simple Truth Organic,Simple Truth Organic™ Plant Based Egg Replacer,"Dairy, Natural & Organic",1600268,0.0,0.0,Unknown,8.5 oz,Unknown,2025-03-05
1111087374,1111087374,Simple Truth,Simple Truth™ Natural Cage Free Grade AA Large Brown Eggs,"Breakfast, Dairy",1600268,0.0,0.0,Unknown,18 ct,Unknown,2025-03-05
19101100060,19101100060,JUST,Just Egg Plant-Based Scramble,"Natural & Organic, Dairy",1600268,0.0,0.0,Unknown,12 fl oz,Unknown,2025-03-05
1111089340,1111089340,Simple Truth Organic,Simple Truth Organic™ Free Range Peeled & Ready to Eat Hard Boiled Eggs,"Dairy, Natural & Organic",1600268,0.0,0.0,Unknown,6 ct,Unknown,2025-03-05
7027200217,7027200217,Egg Beaters,Egg Beaters Original,"Dairy, Breakfast",1600268,0.0,0.0,Unknown,32 oz,Unknown,2025-03-05
7590097122,7590097122,Bob Evans,Bob Evans Liquid Egg Whites,Dairy,1600268,0.0,0.0,Unknown,32 oz,Unknown,2025-03-05
1111079769,1111079769,Simple Truth,Simple Truth™ Natural Cage Free Grain Fed Grade AA Large Brown Eggs,"Breakfast, Dairy",1600268,0.0,0.0,Unknown,12 ct,Unknown,2025-03-05
1111060905,1111060905,Kroger,Kroger® Grade A Jumbo Eggs 12 Count,"Dairy, Breakfast",1600268,0.0,0.0,Unknown,12 ct,Unknown,2025-03-05
1111060903,1111060903,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",1600268,0.0,0.0,Unknown,12 ct,Unknown,2025-03-05
1111079772,1111079772,Simple Truth Organic,Simple Truth Organic™ Cage Free Grade A Large Brown Eggs,"Natural & Organic, Dairy",1600268,0.0,0.0,Unknown,12 ct,Unknown,2025-03-05
1111060914,1111060914,Kroger,Kroger® Grade A Large Eggs,"Dairy, Breakfast",1600268,0.0,0.0,Unknown,60 ct,Unknown,2025-03-05
1111079770,1111079770,Simple Truth,Simple Truth™ Natural Cage Free Grade A Large Brown Eggs,"Breakfast, Dairy",1600268,0.0,0.0,Unknown,12 ct,Unknown,2025-03-05
1111008750,1111008750,Kroger,Kroger® Hard Cooked Peeled Eggs 6 Count,Dairy,1600268,0.0,0.0,Unknown,6 ct,Unknown,2025-03-05
1111087023,1111087023,Simple Truth,Simple Truth™ Natural Cage Free Medium Brown Eggs,"Natural & Organic, Dairy",1600268,0.0,0.0,Unknown,12 ct,Unknown,2025-03-05
1111010173,1111010173,Kroger,Kroger® Split Top Buttercrust Wheat Bread,"Dairy, Natural & Organic, Dairy",1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
85225100001,85225100001,Southern Comfort,Southern Comfort® Traditional Egg Nog,Dairy,1600268,0.0,0.0,Unknown,1 qt,Unknown,2025-03-05
1111047602,1111047602,Kroger,Kroger® Egg Nog,Dairy,1600268,0.0,0.0,Unknown,0.5 gal,Unknown,2025-03-05
7294570544,7294570544,Sara Lee,Sara Lee White made with Whole Wheat Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7341095552,7341095552,Arnold,Arnold Organic 100% Whole Grain Bread,"Natural & Organic, Bakery",1600268,0.0,0.0,Unknown,27 oz,Unknown,2025-03-05
7294576606,7294576606,Sara Lee,Sara Lee Artesano Hawaiian Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7882110008,7882110008,Nickles,Nickles Giant Round Top Toastmaster White Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7225091662,7225091662,Nature's Own,Nature's Own Sweet Hawaiian Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7225002074,7225002074,Nature's Own,Nature's Own Perfectly Crafted White Bread,Bakery,1600268,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
77403419832,77403419832,Backerhaus Veit,Backerhaus Veit Tuscan White Bachelor Sliced Bread Loaf,Bakery,1600268,0.0,0.0,Unknown,17.64 oz,Unknown,2025-03-05
7225003712,7225003712,Nature's Own,Nature's Own 100% Whole Wheat Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7294561284,7294561284,Sara Lee,Sara Lee Artesano Brioche Bakery Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7294561241,7294561241,Sara Lee,Sara Lee Artesano Bakery Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
1111008415,1111008415,Private Selection,Private Selection® White Bread Rustic Wide Pan,Bakery,1600268,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
7131900014,7131900014,Schwebel's,Schwebel's Giant White Bread,Bakery,1600268,2.79,0.0,Unknown,22 oz,UNIT,2025-03-05
7225003706,7225003706,Nature's Own,Nature's Own® Honey Wheat Sliced Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7294561297,7294561297,Sara Lee,Sara Lee Delightful White made with Whole Grain Keto Friendly Bread,Bakery,1600268,0.0,0.0,Unknown,15 oz,Unknown,2025-03-05
7225004919,7225004919,Nature's Own,Nature's Own Butterbread Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7294561292,7294561292,Sara Lee,Sara Lee Artesano Smooth Multigrain Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
1376402808,1376402808,Dave's Killer Bread,Dave's Killer Bread Organic Thin Sliced Done Right White Bread,"Natural & Organic, Bakery",1600268,0.0,0.0,Unknown,20.5 oz,Unknown,2025-03-05
1376402807,1376402807,Dave's Killer Bread,Dave's Killer Bread Organic Sprouted Whole Grains Bread,"Natural & Organic, Bakery",1600268,0.0,0.0,Unknown,20.5 oz,Unknown,2025-03-05
7294560136,7294560136,Sara Lee,Sara Lee Honey Wheat Sandwich Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7294560133,7294560133,Sara Lee,Sara Lee Classic White Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7130104737,7130104737,Sunbeam,Sunbeam Giant White Bread,Bakery,1600268,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
7294561190,7294561190,Sara Lee,Sara Lee Butter Sandwich Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7131410200,7131410200,Aunt Millie's,Aunt Millie's Homestyle Country Buttermilk Bread,Bakery,1600268,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
1111013211,1111013211,Private Selection,Private Selection® 12 Grain Wide Pan Bread,Bakery,1600268,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
7432309090,7432309090,Bimbo,Bimbo Soft White Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7131404970,7131404970,Perfection Bakeries,Perfection Bakeries Live Carb Smart Wheat Bread,Bakery,1600268,0.0,0.0,Unknown,14 oz,Unknown,2025-03-05
7131404971,7131404971,Perfection Bakeries,Perfection Bakeries Live Carb Smart Seeds Bread,Bakery,1600268,0.0,0.0,Unknown,14 oz,Unknown,2025-03-05
7131404972,7131404972,Perfection Bakeries,Perfection Bakeries Live Carb Smart White Bread,Bakery,1600268,0.0,0.0,Unknown,14 oz,Unknown,2025-03-05
7131900050,7131900050,Schwebel's,Schwebel's Country Potato Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7341001355,7341001355,Arnold,Arnold Whole Grains Oatnut Sandwich Bread (Packaging May Vary),Bakery,1600268,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
7225002075,7225002075,Nature's Own,Nature's Own Perfectly Crafted Multigrain Bread,Bakery,1600268,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
7131410336,7131410336,Aunt Millie's,Aunt Millie's Homestyle 100% Whole Wheat Bread,Bakery,1600268,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
7131410506,7131410506,Aunt Millie's,Aunt Millie's Healthy Goodness Fiber & Flavor Potato Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7131400185,7131400185,Aunt Millie's,Aunt Millie's Healthy Goodness Light Whole Grain Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7131404344,7131404344,Aunt Millie's,Aunt Millie’s Hawaiian Half Loaf Bread,Bakery,1600268,0.0,0.0,Unknown,14 oz,Unknown,2025-03-05
7131404346,7131404346,Aunt Millie's,Aunt Millie’s Country White Half Loaf Bread,Bakery,1600268,0.0,0.0,Unknown,14 oz,Unknown,2025-03-05
7432309103,7432309103,Bimbo,Bimbo White Toasted Bread,Bakery,1600268,0.0,0.0,Unknown,14 ct / 7.41 oz,Unknown,2025-03-05
1410005166,1410005166,Pepperidge Farm,Pepperidge Farm Honey White Bread,Bakery,1600268,0.0,0.0,Unknown,22 oz,Unknown,2025-03-05
7131410221,7131410221,Aunt Millie's,Aunt Millie's Homestyle Cracked Wheat Whole Grain Bread,Bakery,1600268,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
4263610083,4263610083,Maplehurst,Maplehurst Garlic Bread,Bakery,1600268,0.0,0.0,Unknown,16 oz,Unknown,2025-03-05
7131410300,7131410300,Aunt Millie's,Aunt Millie's Giant White Bread,Bakery,1600268,0.0,0.0,Unknown,24 oz,Unknown,2025-03-05
7882110022,7882110022,Nickles,Nickles Split Top Wheat Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7131900025,7131900025,Schwebel's,Schwebel's 'Taliano Sliced Italian Bread,Bakery,1600268,0.0,0.0,Unknown,18 oz,Unknown,2025-03-05
7294561250,7294561250,Sara Lee,Sara Lee Artesano Golden Wheat Bakery Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
7131900030,7131900030,Schwebel's,Schwebel's Sweet Harvest Wheat Bread,Bakery,1600268,0.0,0.0,Unknown,20 oz,Unknown,2025-03-05
